0.000496231	0.010345161	0.03577603	0.012127053	0.02642342	0.044359874	0.012647998	0.021196712	-0.004351221	0.02257904	0.0035918355	0.0386633	-0.04240309	-0.036708154	-0.010140013	-0.034428965	-0.015670944	-0.0037259683	-0.0033105128	0.021786999	0.009886395	0.021716785	-0.013289403	0.040564146	-0.0030945912	-0.039465237	-0.02394768	0.039342176	0.04203442	0.013798546	-0.003281545	0.0035145879	-0.047681786	-0.011169575	0.009125888	-0.033719577	-0.027835239	-0.009900928	-0.04294305	0.010430969	-0.011054169	0.015387762	-0.03470715	0.049345616	0.023492936	0.028380323	0.0028670542	-0.045195427	-0.042151906	-0.04022398	0.017785575	-0.029012276	-0.027446782	0.03392427	0.04091258	-0.0023150668	-0.017372943	-0.0019962415	0.041200247	-0.0022173747	0.009719361	-0.0064282417	0.041845012	0.008975528	0.049227957	0.046834264	-0.048526812	0.0036816224	0.039713684	0.028746676	0.017277334	-0.008088671	0.019143913	0.0374923	0.04122963	-0.0018895045	0.02976371	-0.008628845	0.027715754	0.018934552	-0.04884552	0.018779363	-0.03517456	0.027407113	-0.037989568	-0.0068818927	0.013000514	-0.03801011	-0.034945406	0.034866396	-0.02974031	-0.041186392	-0.045098364	0.017196085	-0.045095503	-0.028166091	0.010581456	-0.026754081	-0.027253866	0.04584885	-0.02499776	0.0018202551	0.036384676	-0.0445874	0.016170155	-0.010764241	0.04523405	-0.02091229	-0.00084452704	0.023527388	0.009389449	0.022338081	0.00072412565	-0.03888452	0.013195876	-0.038448106	-0.006956421	0.047617283	-0.026957953	-0.017053448	0.012098812	-0.015583087	0.0306031	0.01915196	-0.045465805	-0.018288948	0.04427916	-0.014834642
0.048962083	-0.015644671	0.05437627	0.044432748	0.018256927	-0.002581951	0.042164914	-0.033310987	0.03646028	-0.024182847	0.03430215	0.008879331	-0.021933809	-0.006018917	-0.016438063	-0.006431141	-0.011805336	-0.006747625	-0.05960106	-0.020635998	0.017148713	0.026116129	0.035574827	-0.006346254	-0.03170984	-0.02091567	0.009612527	0.05919774	-0.03293515	0.029183073	0.0512385	0.03050717	0.02209717	0.01880833	-0.021430362	-0.013243094	-0.0312778	-0.01147637	-0.000529109	0.014016379	0.03676827	-0.00011447797	0.015704637	-0.03000686	0.05408814	-0.015465399	-0.0080015855	0.0048025725	-0.033690013	-0.010109281	0.038541336	-0.007557353	0.03657418	-0.035784606	0.042566273	0.034230646	-0.025113275	0.005852679	0.04833508	-0.0022503005	0.037935503	0.00041508753	0.058776215	-0.02004874	-0.03952975	-0.008381112	0.014444212	0.046249833	0.031914447	0.04498342	0.03005408	-0.053777248	0.002705725	-0.029795703	-0.028000478	0.023472654	0.039431155	-0.014166805	-0.02709275	-0.045758527	-0.035219472	-0.01409695	-0.036205575	0.045520768	-0.0201125	-0.007464756	0.020005848	0.007674765	-0.044187233	-0.015001864	-0.04178661	0.020692738	0.04221569	0.0502575	0.037301164	0.012946034	-0.036792498	-0.002996652	-0.0011773214	-0.018808382	-0.059320796	-0.05850689	-0.02434452	-0.038494565	-0.0024325443	-0.046791766	0.023600409	0.019852558	-0.008824728	-0.008059169	-0.021866916	0.0018153592	0.004652982	-0.011001973	0.016781969	0.028881283	-0.035718244	-0.0123953605	-0.0014319506	0.023413898	-0.039660275	0.010472335	0.028570162	0.030784806	-0.008943419	-0.008538596	0.05793412	0.012755237
-0.023717275	-0.07387748	0.020381771	-0.045849662	0.0030177515	0.008697062	-0.061328568	-0.03138581	-0.00731838	0.047123104	-0.017437195	-0.02808751	0.0068925037	-0.002857148	0.030860458	0.040975433	-0.0086929845	-0.01910507	0.04222946	0.01633418	0.019086396	0.002028185	-0.021997103	0.022899142	-0.0017304958	0.068703815	0.01964265	-0.06452697	0.0058398107	0.02532139	0.0016650711	-0.03413231	0.059966214	0.02289448	-0.0022381272	-0.053755064	0.03156086	-0.018749211	0.0066196243	0.00996849	-0.028166717	0.014944549	0.01249779	-0.017482486	-0.05477973	-0.06519251	-0.031436313	-0.06357433	-0.022110892	-0.023343392	-0.018510303	-0.013713007	0.028214686	0.06808463	0.003527655	0.019071814	0.04165522	0.054151606	-0.039797425	0.022375057	0.049357656	-0.014559743	0.01166281	0.05739848	-0.0055260723	0.06533211	-0.035856966	-0.064033665	0.009057864	-0.061216097	0.05390394	0.020547252	0.06550628	-0.00967801	0.020043189	0.02815336	-0.018880265	0.07801535	0.05111932	0.011172083	0.030554308	-0.001543758	-0.03807459	-0.00050215895	-0.009379965	0.038346536	-0.056621682	-0.030664336	0.060341384	-0.006905838	-0.027911602	-0.056932133	0.028313382	0.010927	0.060169984	-0.030186616	-0.049672537	0.024357932	-0.015933411	0.0015618876	-0.028814297	-0.0128805805	-0.016207905	-0.045478463	0.011457122	-0.00508756	-0.06404273	0.023283629	-0.0626993	-0.065394305	0.041942365	-0.015343956	-0.012084505	0.012855904	0.016337529	-0.0070841494	0.0072331885	0.004523257	-0.028342944	-0.00618897	-0.0065340637	0.020108152	0.042812258	0.02711261	-0.029709956	0.012562734	0.030256791	0.07035078
0.01651765	0.08384426	0.057737384	0.073683165	-0.077661306	0.01757031	0.09144645	0.026581239	0.03683733	-0.065448344	-0.08621673	-0.09203129	0.07157903	-0.00488909	0.017388893	-0.07695751	-0.074008085	-0.050812468	-0.053265404	0.086952426	0.026674544	0.014291845	-0.0753255	0.064824365	-0.007692205	-0.021722307	-0.014635003	0.014244471	0.059196062	0.021682603	0.036210056	0.036709983	-0.019032491	0.08674602	-0.046999276	0.0067208265	0.046702173	-0.01605212	0.030871551	0.014869187	0.011046986	-0.0042303363	-0.027049478	-0.010184751	0.010894334	0.012214146	-0.058118206	0.011924048	0.09304197	-0.06763016	-0.06399269	0.016133394	-0.08447991	-0.07361461	0.0060823243	0.08449457	-0.030212425	-0.03342357	0.03319962	-0.02676787	-0.079505935	0.0019208151	0.058776632	-0.089946255	0.05150236	-0.010435117	0.011534752	0.051312633	0.04028188	0.026784034	-0.03018101	-0.002982522	-0.03307599	0.03099485	-0.016664121	0.075884454	0.012127955	0.0061505744	-0.013689646	0.00084782427	0.0028687788	-0.029547067	0.055301547	0.023933142	-0.03573864	-0.06548303	-0.008392354	-0.06311918	-0.053237382	0.06057466	0.005277081	0.066416755	0.047526732	-0.055899408	-0.0222068	-0.04858965	0.005956413	0.053896308	-0.044155	-0.04074325	0.0047070268	-0.06339398	-0.0039356886	0.06817756	0.04227618	-0.049299885	0.02406134	0.0049128067	0.012531781	0.059791885	-0.06927604	0.028378844	0.018624146	0.03489552	0.01013417	-0.08106799	-0.06687222	0.094388045	-0.042528268	0.0033880086	0.092669114	0.058880035	-0.0009948693	-0.03895275	0.034909062	-0.07039225	0.08775763	-0.085126124
-0.021559034	-0.0046259006	-0.05816417	0.01897059	-0.025554016	-0.062285982	-0.038025673	-0.01692022	-0.032671757	-0.0015769841	-0.031309806	0.03755669	-0.024263896	0.048235435	0.026583683	0.052505024	0.014395715	-0.01815791	0.06633016	-0.05442958	-0.023088383	-0.032519445	0.060909975	0.025619553	-0.023698708	0.07263295	0.019254262	-0.046999857	-0.012699091	-0.014286991	-0.00047239594	-0.06487575	0.019276302	0.008510306	-0.019425325	-0.0620625	0.004690216	-0.016876891	0.0010346172	-0.06320192	-0.030005561	-0.0042804	0.012576243	-0.019306539	-0.039057955	0.01928885	0.0045854114	-0.027298562	0.003397474	0.01561309	0.027293883	-0.05307179	0.063497454	0.026874777	-0.06706914	-0.065378934	0.045496427	0.039183866	-0.0008528788	0.0371647	0.0058462396	-0.013919306	-0.03485705	0.043837897	-0.07067299	0.05220267	-0.043060265	-0.048128646	-0.052375082	-0.06573943	0.052340683	-0.019386375	-0.016163997	-0.057454925	-0.016349757	-0.006296478	-0.0067261932	0.07835938	0.043473046	-0.005674944	-0.06696206	0.0393557	0.014290494	0.028997486	-0.024109753	-0.022554228	0.02440679	0.05818709	0.05745094	-0.041445293	0.042936128	-0.037012722	-0.022030305	-0.012385588	0.03744201	0.02723711	0.016998067	-0.0075421617	-0.023344565	0.03249362	0.046169132	0.017522762	-0.022168335	0.016588273	-0.04891257	-0.017414954	-0.018151801	-0.015175522	-0.045456193	0.015611442	-0.01172261	-0.019984653	0.01702991	-0.011327729	-0.04375575	-0.026820086	-0.023055775	-0.040122908	0.022323584	0.0061905216	-0.0053328443	0.028964505	0.0379314	-0.010731893	0.022076651	0.020259755	-0.001721333	0.0050783693
0.0007208049	-0.016016066	0.07485328	0.0077352384	-0.056169618	0.051318977	0.05707771	0.020117518	-0.012679544	0.014292489	-0.014601428	-0.024541212	-0.0063134427	-0.04442294	0.0821863	-0.042898864	-0.0077019087	-0.040723078	0.0031078004	0.05376742	0.014564642	0.07938845	-0.041665588	0.079871304	-0.009582292	-0.014484754	0.008560347	0.047469866	-0.005094739	0.04410344	-0.000788876	0.00023154312	-0.0073352307	0.017962668	-0.06056732	0.028108537	-0.0063049914	-0.05642992	0.018212395	0.070886746	0.03149096	-0.050054584	0.033815417	-0.0066090035	0.006135777	-3.8150778e-05	-0.070252866	0.08519998	0.016298056	-0.04466888	-0.0015422837	0.0059227706	-0.010114423	-0.009740406	0.044312365	0.069082126	-0.003094494	-0.012405184	0.067180604	0.0010496093	-0.05505412	0.02526029	0.08060619	0.013731212	-0.010340403	-0.06055471	0.06728675	0.084233806	0.07433723	0.05148038	-0.047691267	0.004589026	-0.033327863	0.036089607	-0.027286734	0.06481751	0.04381908	-0.04889973	-0.07990369	-0.07354085	0.070419095	-0.04949263	0.04926191	0.03178073	-0.037568126	-0.07164734	0.05250408	-0.03805056	-0.04155941	0.011196378	0.012795413	0.05216015	0.07116914	-0.014773797	-0.05273902	-0.06971059	0.051360223	0.02919271	-0.030953437	-0.015742997	-0.0070138397	-0.056001138	0.040095814	0.018215165	0.06395924	-0.053775046	0.06910718	0.08239131	0.026844436	-0.0076691858	-0.0334962	0.00015271657	0.035116713	0.001528997	0.06361478	-0.033382814	0.0008445668	-0.011850537	-0.01361978	-0.07500595	0.0597085	-0.013424378	-0.0424232	-0.066456385	0.06222265	-0.010985347	0.072565064	-0.03781354
-0.05152071	-0.024890333	-0.02006437	0.028167898	0.007646352	-0.013677735	0.025467366	0.014968328	-0.017010666	-0.03946409	-0.037179343	-0.0429051	0.005407797	-0.04413871	-0.023427349	0.02965443	-0.026321802	0.049935237	0.030967595	-0.011239654	-0.028058715	0.0017837764	0.026279194	-0.04280511	-0.0012486401	0.05273853	-0.032998025	-0.043424305	0.034510635	-0.035673242	0.0074622454	-0.044411153	0.038569935	0.030611012	0.03406279	-0.009742269	0.0036450243	-0.006891673	0.036389384	0.02869661	0.030135548	0.023040561	-0.020854425	0.038810037	0.017956119	-0.0067784605	0.037645794	-0.050142378	0.021097241	-0.016096285	0.031832907	-0.0118017355	-0.04446551	-0.02998965	-0.0097431205	-0.02659653	0.0035782922	-0.02198621	-0.018249778	0.03741692	-0.013758963	-0.006230535	0.005636297	0.036454104	0.025198549	0.013534508	0.037816763	0.018674474	-0.02350865	0.022332873	-0.016713446	-0.006330371	0.0137047665	-0.023987161	-0.03521386	-0.015618327	-0.05150787	0.047422167	0.028865684	-0.035051156	0.0204328	0.048544027	-0.038950745	-0.006468325	0.022237742	-0.0020202945	-0.0055622044	0.050457582	-0.038780216	0.024320073	0.019189749	-0.013244472	-0.034260634	0.06482881	0.027161237	0.005572537	0.012283772	-0.004835951	0.05482879	0.047899902	0.03476359	0.04361102	0.0050177323	0.035590004	-0.03336726	0.0072523826	-0.02068889	-0.0035536932	0.021534724	0.04542681	0.01671139	0.007702704	-0.038108673	-0.01512153	-0.0015977294	0.04929149	-0.04004263	0.0011160398	-0.0033095395	-0.034840964	-0.04586223	-0.015584065	-0.0121389525	0.0019562023	0.010614288	0.021583384	-0.010262192	0.04844396
0.012864765	0.08487443	0.013364517	0.09020087	-0.10493948	0.06772674	0.06821374	0.05908889	0.0994895	-0.08967183	-0.062286194	-0.089326814	0.007469404	-0.07599027	0.07953358	-0.033224624	-0.014617837	-0.09875555	-0.10609592	0.09757156	0.1005313	0.047757294	-0.06517499	0.043438654	0.007214583	-0.050206244	-0.09097365	0.038575914	0.019941034	0.07109012	0.0486507	0.006027167	-0.09931706	0.07408349	-0.102222815	0.040078953	0.06077162	-0.0873891	0.036483966	0.069734916	0.044502925	-0.056682605	-0.03588679	-0.010403064	0.08457337	0.018268751	-0.036946654	0.06743268	0.009302078	-0.097027875	-0.0949948	0.028509842	-0.066045284	-0.09416928	0.031516396	0.0455346	-0.009469759	-0.09057464	0.03144508	-0.06130714	-0.019209668	-0.07449273	0.09975567	-0.085695036	0.017327305	-0.0952671	0.044506155	0.08502162	0.021993313	0.035331506	-0.033045165	-0.06490709	-0.09504973	0.04860963	-0.067533314	0.10285233	0.054198153	-0.058580693	-0.09726705	-0.05057153	0.10095571	-0.079612575	0.088959105	0.035744432	-0.033390403	-0.100059494	0.011955534	-0.076265395	-0.098104626	0.064138465	-0.08645843	0.036051124	0.07693217	-0.024504116	-0.031623226	-0.038457382	0.014127092	0.0633824	-0.06537616	-0.07903686	-0.010844756	-0.016139437	0.079604164	0.012216383	0.009895863	-0.020263622	0.08852847	0.08746706	0.09391264	0.069785714	-0.10122459	0.09160738	0.0969579	0.06246219	0.02958388	-0.10933014	-0.06661657	0.012118522	-0.04178024	-0.08602536	0.05577441	0.03975083	-0.01661809	-0.07180738	0.07559385	-0.071540035	0.093913496	-0.046753936
0.124962464	0.069734074	0.05646372	0.033792775	-0.108579576	0.083593875	0.06851651	0.06580238	0.077923365	-0.040658712	-0.037488297	-0.07378619	0.01805112	-0.056090254	0.04277	-0.071964204	-0.10497269	-0.022584593	-0.038431417	0.084273174	0.07727113	0.070229575	-0.082878605	0.09522276	0.06412358	-0.058769505	-0.10444722	0.12133574	0.057613645	0.09359311	0.07434361	0.0769982	-0.06954758	0.106543206	-0.03407006	0.052241538	0.08466814	-0.091272056	0.089772634	0.06658794	0.07454914	-0.06508875	0.0046087233	-0.042952716	0.115204744	0.052427605	-0.030606825	0.08589914	0.09930063	-0.05307527	-0.10614402	0.105889976	-0.07989263	-0.09466644	0.116336375	0.06951782	-0.05935328	-0.031113192	0.085358314	-0.07666506	-0.12486963	-0.07377019	0.025973078	-0.1000153	0.05322849	-0.08871437	0.06199679	0.075833336	0.045465045	0.037741832	-0.045377716	-0.10079537	-0.057214763	0.06050865	-0.10579692	0.08867148	0.11055885	-0.040575188	-0.08207766	-0.07172319	0.033046763	-0.11995838	0.04256402	0.10136126	-0.09331644	-0.10139918	0.051458895	-0.10954613	-0.090297416	0.061760347	-0.04459389	0.08414509	0.09287164	-0.05725934	-0.09165851	-0.040400255	0.08768207	0.061461072	-0.035675693	-0.082003154	-0.07103246	-0.096383706	0.0940713	0.06767881	0.07132224	-0.041407492	0.059326224	0.10188232	0.119326115	0.028953772	-0.04394172	0.041695382	0.11784142	0.08228415	0.066665165	-0.10097359	-0.11133016	0.0943284	-0.033311944	-0.100879185	0.079256676	0.116554506	-0.021775803	-0.06983841	0.051952805	-0.05973828	0.061271455	-0.046231806
-0.023632448	-0.08485349	-0.0760009	0.0035722472	0.021292241	-0.031941775	-0.06763205	-0.05032822	-0.09424646	0.036073	0.02624031	0.08411104	-0.080368266	0.02279636	-0.04939875	0.059543934	0.09377956	0.0070662214	0.0026712026	-0.052010942	-0.0074025807	-0.06434823	-0.006404989	-0.04097831	-0.055418402	0.057942938	0.05910682	-0.021188205	-0.030134158	-0.057979487	-0.0835072	-0.012760012	0.09064708	-0.08328061	0.0722412	-0.0624468	-0.053606506	0.025445463	-0.06864016	-0.081337295	-0.083920926	0.07044167	-0.052549224	0.014245602	-0.050326735	-0.049914315	-0.0036408678	-0.00866811	-0.0071390877	0.027036719	0.0771247	-0.02245964	-0.0034535194	0.075486846	-0.065988615	-0.08415463	0.019660601	0.024713201	-0.050163116	0.027517335	0.055585284	0.03341618	-0.01033388	0.023260426	-0.06842794	0.06449719	-0.047719754	-0.016880762	0.0058972044	-0.004858466	0.081548244	0.06961871	0.06328572	-0.055748045	0.064491756	-0.07297511	-0.033638157	0.010862045	0.06307604	0.07446294	-0.0216249	0.07869471	-0.027694069	-0.040857524	0.09283808	0.07191769	-0.05166243	0.05274335	0.044426747	-0.055951037	0.076956965	-0.014711922	-0.07786522	0.040012226	0.051689796	0.04381002	0.00061676773	-0.08063977	0.011697259	0.04797596	0.07850494	0.03218753	0.003487356	-0.08009127	0.00084736774	0.039861374	-0.028673936	-0.012144089	-0.007014597	-0.00997699	0.06493582	-0.023580056	-0.019688755	-0.059470832	-0.041235827	0.031138843	0.008360598	0.001428257	0.033204574	0.021390902	-0.06754452	-0.070599295	0.009016548	-0.0025904262	-0.07585658	0.021856936	-0.08001701	0.088576905
